ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
FESA4,2.554878356385964,0.6433250265217916,0.6284825697456313,0.6324310766292368
FHER3,2.4592049289769298,2.6167228942315943,2.6586379815268435,2.6765096616982795
FIGE3,,3039413.0834818096,3041836.004361646,3041835.0255379644
FLRY3,1.8989002394325893,0.756539358960996,1.0452836258115383,0.7562662396360305
GEPA3,55.634881410637625,1.2539479778507445,1.2704628785896153,1.266944567368196
GEPA4,20.318073529701778,1.6161969426658855,1.6061447215552451,1.6060420431157774
GFSA3,1.2946016070506308,0.6274473089089112,0.5998996952221596,0.739256370692305
GGBR3,1.1553609678153358,0.5316170034094823,0.5314488851459257,0.5316349856454742
GGBR4,1.272110000262982,0.491336275684166,0.49134274396057653,0.4914277349520455
GMAT3,0.7720246063665193,0.468228253695723,0.4843321075558244,0.4730851015578951
GOAU3,0.965834646911803,0.4883241620607912,0.48769973250902127,0.4884069453240975
GOAU4,7.061036931114318,0.4978656138960036,0.4978719502724594,0.4978680238949744
GRND3,2.2504771810806963,0.9304487530301426,0.9424060358314796,0.9305835625045801
GSHP3,6.5779272545147665,2.8809781819366385,2.8939273312651443,2.8939273312651443
HAGA3,1.5512307497915663,0.9573682797301246,0.9668608835729562,0.9626619998973998
HAGA4,1.5538005333179088,0.839014991776503,0.8391243292139591,0.8391248712441653
HAPV3,2.6202519424997455,1.6072152297974227,1.103365036815085,1.1824718932028124
HBOR3,1.4540676930114937,0.8467130170696706,0.8549509625701546,0.8549789718138047
HBRE3,1.0053302233066783,0.40521059245321933,0.40327797912831315,0.40541525809835255
HBSA3,1.1264581681624783,0.564493684390631,0.568423226962383,0.5650977092141364
HBTS5,602.11414589856,1.7214889810111111,1.7216593738145032,1.7216554818518326
HETA4,22.948418085696797,2.970216499465137,3.0141378845506472,3.0414140640156773
HOOT4,4.072977708241397,0.9342186832491995,0.8477261093401489,0.8868810949152908
HYPE3,1.5057108818064269,0.6372935733732541,0.6376435775925813,0.6376447001413363
INEP3,5.091230015857071,0.7595975827537716,0.7686838937177779,0.760865269331578
INEP4,1.652850624924613,0.6770637529909701,0.666525505458997,0.6700891795420966
INTB3,1.145055117741678,0.3915661817674854,0.4011159089507463,0.39240256660047634
IRBR3,4.742463707527999,0.8703218087781638,0.9799353003989778,0.8702358919931422
ISAE3,1.0297363857030244,0.5599013725972992,0.5565274043183009,0.563731535239671
ISAE4,1.41486737053875,0.5654951471359567,0.566256789089315,0.5662508813530678
ITSA3,1.2150461512431485,0.4525418790042368,0.45139691564964773,0.45139890923868325
ITSA4,1.2184299844901274,0.4495203441842467,0.4487061264711859,0.4549849512238672
